DEADLINE,LIFE_LOAN,ITEM_AMOUNT,MONEY_RATE
2015-01-09,30,530000,16
2015-01-09,120,200000,18
2015-01-09,30,200000,16
2015-01-09,60,500000,17
2015-01-09,120,700000,18
2015-01-09,30,300000,16
2015-01-09,30,300000,16
2015-01-09,60,400000,17
2015-01-09,60,400000,17
2015-01-09,60,300000,17
2015-01-10,60,1000000,17
2015-01-10,120,600000,18
2015-01-10,60,700000,17
2015-01-10,30,400000,16
2015-01-10,90,430000,17
2015-01-10,60,500000,17
2015-01-10,60,500000,17
2015-01-10,180,450000,18
2015-01-10,60,500000,17
2015-01-10,120,350000,18
2015-01-10,30,400000,16
2015-01-11,30,1200000,16
2015-01-11,120,750000,18
2015-01-11,120,1100000,18
2015-01-11,30,550000,16
2015-01-11,120,300000,18
2015-01-11,120,500000,18
2015-01-11,180,110000,18
2015-01-11,120,100000,18
2015-01-12,60,1000000,17
2015-01-12,120,400000,18
2015-01-12,30,1000000,16
2015-01-12,60,500000,17
2015-01-12,60,600000,17
2015-01-12,60,600000,17
2015-01-12,30,250000,16
2015-01-12,60,500000,17
2015-01-12,60,350000,17
2015-01-13,120,600000,18
2015-01-13,60,1000000,17
2015-01-13,60,450000,17
2015-01-13,60,700000,17
2015-01-13,120,800000,18
2015-01-13,1080,39400,16
2015-01-13,60,700000,17
2015-01-13,120,1000000,18
2015-01-13,120,800000,18
2015-01-14,30,150000,16
2015-01-14,60,1400000,17
2015-01-14,120,430000,18
2015-01-14,120,800000,18
2015-01-14,30,620000,16
2015-01-14,60,550000,17
2015-01-14,60,200000,17
2015-01-14,30,500000,16
2015-01-14,120,800000,18
2015-01-14,60,500000,17
2015-01-14,120,800000,18
2015-01-14,60,500000,17
2015-01-15,60,1600000,17
2015-01-15,60,650000,17
2015-01-15,30,500000,16
2015-01-15,60,500000,17
2015-01-15,90,250000,17
2015-01-15,30,500000,16
2015-01-15,60,900000,17
2015-01-15,120,600000,18
2015-01-16,60,1000000,17
2015-01-16,60,20000,17
2015-01-16,120,600000,18
2015-01-16,90,850000,17
2015-01-16,60,500000,17
2015-01-16,60,500000,17
2015-01-16,120,600000,18
2015-01-16,120,600000,18
2015-01-17,60,1500000,17
2015-01-17,120,600000,18
2015-01-17,720,39900,16
2015-01-17,60,1000000,17
2015-01-17,90,500000,17
2015-01-17,120,200000,18
2015-01-17,60,500000,17
2015-01-17,120,1000000,18
2015-01-17,90,500000,17
2015-01-17,30,500000,16
2015-01-18,90,10000,1
2015-01-18,720,10000,16
2015-01-18,60,1500000,17
2015-01-18,120,700000,18
2015-01-18,60,500000,17
2015-01-18,120,1000000,18
2015-01-18,90,650000,17
2015-01-18,30,500000,16
2015-01-18,120,800000,18
2015-01-18,60,500000,17
2015-01-18,60,500000,17
2015-01-19,30,200000,16
2015-01-19,60,1000000,17
2015-01-19,90,700000,17
2015-01-19,120,1000000,18
2015-01-19,90,600000,17
2015-01-19,30,300000,16
2015-01-19,120,800000,18
2015-01-19,60,500000,17
2015-01-19,120,700000,18
2015-01-20,60,220000,17
2015-01-20,60,1450000,17
2015-01-20,120,800000,18
2015-01-20,60,1000000,17
2015-01-20,90,150000,17
2015-01-20,120,1100000,18
2015-01-20,120,1000000,18
2015-01-20,90,200000,17
2015-01-20,720,24600,16
2015-01-20,120,500000,18
2015-01-20,60,500000,17
2015-01-20,60,500000,17
2015-01-20,120,400000,18
2015-01-21,90,200000,17
2015-01-21,60,1500000,17
2015-01-21,30,300000,16
2015-01-21,60,1000000,17
2015-01-21,120,150000,18
2015-01-21,30,500000,16
2015-01-21,60,650000,17
2015-01-21,120,200000,18
2015-01-21,120,500000,18
2015-01-21,120,1000000,18
2015-01-21,60,500000,17
2015-01-21,60,500000,17
2015-01-21,120,500000,18
2015-01-22,60,200000,17
2015-01-22,60,1500000,17
2015-01-22,60,700000,17
2015-01-22,120,1000000,18
2015-01-22,60,500000,17
2015-01-22,120,1000000,18
2015-01-22,120,1000000,18
2015-01-22,60,250000,17
2015-01-22,60,500000,17
2015-01-22,60,700000,17
2015-01-22,120,500000,18
2015-01-23,60,900000,17
2015-01-23,60,300000,17
2015-01-23,60,1000000,17
2015-01-23,60,500000,17
2015-01-23,90,850000,17
2015-01-23,30,450000,16
2015-01-23,60,1100000,17
2015-01-23,120,1000000,18
2015-01-23,60,300000,17
2015-01-23,60,500000,17
2015-01-23,120,500000,18
2015-01-24,60,250000,17
2015-01-24,120,1000000,18
2015-01-24,60,400000,17
2015-01-24,60,1000000,17
2015-01-24,30,600000,16
2015-01-24,120,1100000,18
2015-01-24,120,1000000,18
2015-01-24,60,250000,17
2015-01-24,60,800000,17
2015-01-25,60,200000,17
2015-01-25,60,1000000,17
2015-01-25,120,500000,18
2015-01-25,120,1000000,18
2015-01-25,30,500000,16
2015-01-25,60,550000,17
2015-01-25,30,300000,16
2015-01-25,60,100000,17
2015-01-26,120,200000,18
2015-01-26,60,1100000,17
2015-01-26,180,500000,18
2015-01-26,120,1000000,18
2015-01-26,90,300000,17
2015-01-26,30,850000,16
2015-01-26,60,900000,17
2015-01-26,120,250000,18
2015-01-26,90,850000,17
2015-01-26,180,500000,18
2015-01-26,90,550000,17
2015-01-27,60,250000,17
2015-01-27,60,1000000,17
2015-01-27,30,600000,16
2015-01-27,120,1000000,18
2015-01-27,60,700000,17
2015-01-27,30,600000,16
2015-01-27,60,700000,17
2015-01-27,60,250000,17
2015-01-27,60,450000,17
2015-01-27,120,500000,18
2015-01-27,30,200000,16
2015-01-27,60,400000,17
2015-01-28,60,300000,17
2015-01-28,60,300000,17
2015-01-28,60,1400000,17
2015-01-28,30,150000,16
2015-01-28,60,1200000,17
2015-01-28,120,300000,18
2015-01-28,720,36900,16
2015-01-28,60,800000,17
2015-01-28,90,200000,17
2015-01-28,60,1000000,17
2015-01-28,120,100000,18
2015-01-28,60,1000000,17
2015-01-29,90,350000,17
2015-01-29,60,1200000,17
2015-01-29,120,700000,18
2015-01-29,60,1000000,17
2015-01-29,120,700000,18
2015-01-29,60,1000000,17
2015-01-29,90,350000,17
2015-01-29,60,150000,17
2015-01-29,60,250000,17
2015-01-29,60,830000,17
2015-01-29,90,500000,17
2015-01-30,90,300000,17
2015-01-30,60,1300000,17
2015-01-30,120,280000,18
2015-01-30,60,1000000,17
2015-01-30,120,1000000,18
2015-01-30,90,350000,17
2015-01-30,60,1000000,17
2015-01-30,90,300000,17
2015-01-30,120,550000,18
2015-01-30,60,600000,17
2015-01-30,60,500000,17
2015-01-30,60,600000,17
2015-01-31,90,300000,17
2015-01-31,60,1000000,17
2015-01-31,60,1000000,17
2015-01-31,60,40000,17
2015-01-31,60,500000,17
2015-01-31,90,250000,17
2015-01-31,120,300000,18
2015-02-01,60,250000,17
2015-02-01,60,1200000,17
2015-02-01,720,36900,16
2015-02-01,30,1200000,16
2015-02-01,60,1000000,17
2015-02-01,120,1000000,18
2015-02-01,60,250000,17
2015-02-01,30,500000,16
2015-02-02,60,250000,17
2015-02-02,60,1200000,17
2015-02-02,90,300000,17
2015-02-02,30,1500000,16
2015-02-02,120,1200000,18
2015-02-02,60,1000000,17
2015-02-02,60,250000,17
2015-02-02,90,1200000,17
2015-02-02,30,800000,16
2015-02-02,60,400000,17
2015-02-03,90,350000,17
2015-02-03,60,1300000,17
2015-02-03,30,600000,16
2015-02-03,90,1000000,17
2015-02-03,30,80000,16
2015-02-03,180,200000,18
2015-02-03,90,130000,17
2015-02-03,60,1300000,17
2015-02-03,90,350000,17
2015-02-03,30,600000,16
2015-02-03,60,1000000,17
2015-02-03,60,400000,17
2015-02-04,90,200000,17
2015-02-04,60,1000000,17
2015-02-04,30,600000,16
2015-02-04,120,1000000,18
2015-02-04,90,350000,17
2015-02-04,120,800000,18
2015-02-04,60,1000000,17
2015-02-04,90,200000,17
2015-02-04,60,600000,17
2015-02-04,120,800000,18
2015-02-04,60,600000,17
2015-02-05,90,200000,17
2015-02-05,60,1200000,17
2015-02-05,30,600000,16
2015-02-05,120,1000000,18
2015-02-05,30,600000,16
2015-02-05,60,1000000,17
2015-02-05,90,200000,17
2015-02-05,60,250000,17
2015-02-05,60,800000,17
2015-02-05,120,800000,18
2015-02-06,90,300000,17
2015-02-06,120,1000000,18
2015-02-06,30,600000,16
2015-02-06,60,400000,17
2015-02-06,30,600000,16
2015-02-06,90,300000,17
2015-02-06,30,600000,16
2015-02-06,60,300000,17
2015-02-06,120,800000,18
2015-02-06,90,250000,17
2015-02-06,60,200000,17
2015-02-06,180,650000,18
2015-02-06,30,700000,16
2015-02-06,120,800000,18
2015-02-07,60,200000,17
2015-02-07,120,1200000,18
2015-02-07,30,500000,16
2015-02-07,60,650000,17
2015-02-07,60,300000,17
2015-02-07,90,100000,17
2015-02-07,30,500000,16
2015-02-07,120,800000,18
2015-02-07,60,250000,17
2015-02-07,30,500000,16
2015-02-07,120,800000,18
2015-02-08,90,260000,17
2015-02-08,60,1000000,17
2015-02-08,30,750000,16
2015-02-08,120,1000000,18
2015-02-08,90,500000,17
2015-02-08,30,750000,16
2015-02-08,30,800000,16
2015-02-08,90,250000,17
2015-02-08,60,700000,17
2015-02-08,120,600000,18
2015-02-09,90,200000,17
2015-02-09,60,1000000,17
2015-02-09,30,300000,16
2015-02-09,120,1000000,18
2015-02-09,30,750000,16
2015-02-09,60,1000000,17
2015-02-09,90,200000,17
2015-02-09,90,600000,17
2015-02-09,90,500000,17
2015-02-09,120,700000,18
2015-02-09,120,700000,18
2015-02-10,90,200000,17
2015-02-10,120,1000000,18
2015-02-10,90,300000,17
2015-02-10,60,860000,17
2015-02-10,90,150000,17
2015-02-10,120,200000,18
2015-02-10,30,750000,16
2015-02-10,90,400000,17
2015-02-10,90,700000,17
2015-02-10,90,200000,17
2015-02-10,120,700000,18
2015-02-10,30,700000,16
2015-02-10,60,300000,17
2015-02-11,90,300000,17
2015-02-11,90,1000000,17
2015-02-11,60,600000,17
2015-02-11,120,1200000,18
2015-02-11,90,600000,17
2015-02-11,90,300000,15
2015-02-11,90,100000,15
2015-02-11,60,900000,17
2015-02-11,90,900000,17
2015-02-11,90,200000,17
2015-02-11,120,250000,18
2015-02-11,90,600000,17
2015-02-11,60,500000,17
2015-02-11,60,400000,17
2015-02-11,90,10000,17
2015-02-11,90,10000,17
2015-02-12,90,250000,17
2015-02-12,90,1000000,17
2015-02-12,60,550000,17
2015-02-12,120,1000000,18
2015-02-12,90,100000,17
2015-02-12,30,750000,16
2015-02-12,90,700000,17
2015-02-12,90,250000,17
2015-02-12,90,700000,17
2015-02-12,90,600000,17
2015-02-12,90,500000,17
2015-02-13,90,200000,17
2015-02-13,90,1000000,17
2015-02-13,30,600000,16
2015-02-13,60,700000,17
2015-02-13,90,150000,17
2015-02-13,90,500000,17
2015-02-13,30,500000,16
2015-02-13,90,200000,17
2015-02-13,30,750000,16
2015-02-13,30,750000,16
2015-02-13,90,800000,17
2015-02-13,90,500000,17
2015-02-13,90,500000,17
2015-02-14,90,300000,17
2015-02-14,90,1100000,17
2015-02-14,120,620000,18
2015-02-14,90,900000,17
2015-02-14,90,500000,17
2015-02-14,30,300000,16
2015-02-14,90,120000,17
2015-02-14,60,700000,17
2015-02-14,120,500000,18
2015-02-14,30,500000,16
2015-02-14,90,240000,17
2015-02-14,90,650000,17
2015-02-14,90,220000,17
2015-02-15,90,1000000,17
2015-02-15,30,500000,16
2015-02-15,60,1000000,17
2015-02-15,120,500000,18
2015-02-15,30,500000,16
2015-02-15,90,700000,17
2015-02-15,90,700000,17
2015-02-15,60,850000,17
2015-02-15,30,400000,16
2015-02-15,90,500000,17
2015-02-15,90,700000,17
2015-02-15,90,600000,17
2015-02-16,60,1000000,17
2015-02-16,120,500000,18
2015-02-16,90,800000,17
2015-02-16,90,500000,17
2015-02-16,90,800000,17
2015-02-16,90,700000,17
2015-02-16,60,1000000,17
2015-02-16,60,700000,17
2015-02-16,90,300000,17
2015-02-17,90,1000000,17
2015-02-17,30,500000,16
2015-02-17,90,800000,17
2015-02-17,60,550000,17
2015-02-17,90,350000,17
2015-02-17,60,500000,17
2015-02-17,60,550000,17
2015-02-17,60,300000,17
2015-02-18,120,1000000,18
2015-02-18,30,500000,16
2015-02-18,90,600000,17
2015-02-18,90,300000,17
2015-02-18,90,250000,17
2015-02-18,60,200000,17
2015-02-18,90,1480000,17
2015-02-19,90,800000,17
2015-02-19,120,300000,18
2015-02-19,30,500000,16
2015-02-19,30,500000,16
2015-02-19,30,550000,16
2015-02-19,90,200000,17
2015-02-19,90,330000,17
2015-02-19,30,600000,16
2015-02-20,90,900000,17
2015-02-20,30,800000,16
2015-02-20,90,800000,17
2015-02-20,30,710000,16
2015-02-21,60,1000000,17
2015-02-21,30,600000,16
2015-02-21,90,800000,17
2015-02-21,120,600000,18
2015-02-21,90,700000,17
2015-02-21,60,900000,17
2015-02-21,90,600000,17
2015-02-22,90,1000000,17
2015-02-22,120,600000,18
2015-02-22,60,900000,17
2015-02-22,90,800000,17
2015-02-22,90,700000,17
2015-02-22,120,450000,18
2015-02-22,60,200000,17
2015-02-23,90,1000000,17
2015-02-23,120,660000,18
2015-02-23,90,800000,17
2015-02-23,60,850000,17
2015-02-23,90,800000,17
2015-02-23,60,330000,17
2015-02-23,120,450000,18
2015-02-23,90,120000,17
2015-02-23,90,200000,17
2015-02-24,120,1000000,18
2015-02-24,90,600000,17
2015-02-24,90,700000,17
2015-02-24,120,800000,18
2015-02-24,60,900000,17
2015-02-24,60,500000,17
2015-02-24,90,230000,17
2015-02-25,90,1000000,17
2015-02-25,30,750000,16
2015-02-25,120,850000,18
2015-02-25,60,320000,17
2015-02-25,90,1000000,17
2015-02-25,120,800000,18
2015-02-25,60,400000,17
2015-02-25,90,800000,17
2015-02-25,90,500000,17
2015-02-25,120,800000,18
2015-02-26,30,1000000,16
2015-02-26,120,800000,18
2015-02-26,120,800000,18
2015-02-26,90,250000,17
2015-02-26,90,200000,17
2015-02-26,120,220000,18
2015-02-26,30,1000000,16
2015-02-26,90,150000,17
2015-02-26,60,200000,17
2015-02-26,120,800000,18
2015-02-26,90,600000,17
2015-02-27,90,1400000,17
2015-02-27,30,700000,16
2015-02-27,720,53200,16
2015-02-27,90,700000,17
2015-02-27,30,600000,16
2015-02-27,720,55600,16
2015-02-27,90,1140000,17
2015-02-27,30,600000,16
2015-02-27,90,500000,17
2015-02-27,30,700000,16
2015-02-28,90,1500000,17
2015-02-28,30,500000,16
2015-02-28,90,1140000,17
2015-02-28,90,200000,17
2015-02-28,30,360000,16
2015-02-28,90,1200000,17
2015-02-28,90,200000,17
2015-02-28,90,600000,17
2015-02-28,90,400000,17
2015-03-01,90,1560000,17
2015-03-01,30,200000,16
2015-03-01,60,1000000,17
2015-03-01,90,200000,17
2015-03-01,30,1000000,16
2015-03-01,60,600000,17
2015-03-02,90,1400000,17
2015-03-02,30,400000,16
2015-03-02,60,1000000,17
2015-03-02,120,300000,18
2015-03-02,60,400000,17
2015-03-02,60,800000,17
2015-03-02,60,600000,17
2015-03-02,90,700000,17
2015-03-02,90,350000,17
2015-03-03,90,1600000,16
2015-03-03,60,500000,15
2015-03-03,30,80000,14
2015-03-03,60,800000,15
2015-03-03,90,1000000,16
2015-03-03,90,1200000,16
2015-03-03,90,530000,16
2015-03-03,90,1000000,16
2015-03-03,90,700000,16
2015-03-04,90,1200000,16
2015-03-04,60,500000,15
2015-03-04,60,1000000,15
2015-03-04,30,730000,14
2015-03-04,90,1000000,16
2015-03-04,90,1000000,16
2015-03-04,90,900000,16
2015-03-05,60,1200000,15
2015-03-05,30,950000,14
2015-03-05,90,1100000,16
2015-03-05,60,520000,15
2015-03-05,90,1000000,16
2015-03-05,30,500000,14
2015-03-06,90,1500000,16
2015-03-06,60,500000,15
2015-03-06,60,1000000,15
2015-03-06,60,400000,15
2015-03-06,60,500000,15
2015-03-06,90,70000,16
2015-03-07,90,1400000,16
2015-03-07,60,550000,15
2015-03-07,90,1000000,16
2015-03-07,90,650000,16
2015-03-07,30,500000,14
2015-03-08,30,1500000,14
2015-03-08,60,500000,15
2015-03-08,90,1200000,16
2015-03-08,60,170000,15
2015-03-08,30,800000,14
2015-03-08,90,1000000,16
2015-03-09,60,1100000,15
2015-03-09,60,490000,15
2015-03-09,90,1000000,16
2015-03-09,60,80000,15
2015-03-09,60,135000,15
2015-03-09,60,400000,15
2015-03-09,60,400000,15
2015-03-09,120,1000000,17
2015-03-09,60,300000,15
2015-03-09,570,34200,16
2015-03-09,90,400000,16
2015-03-10,90,1200000,16
2015-03-10,60,700000,15
2015-03-10,570,20100,16
2015-03-10,60,750000,15
2015-03-10,90,1400000,16
2015-03-10,90,1000000,16
2015-03-10,30,600000,14
2015-03-10,90,500000,16
2015-03-10,90,1000000,16
2015-03-10,90,100000,16
2015-03-10,60,1000000,15
2015-03-10,60,800000,15
2015-03-11,90,1000000,16
2015-03-11,90,700000,16
2015-03-11,60,1000000,15
2015-03-11,30,220000,14
2015-03-11,90,300000,16
2015-03-11,90,1000000,16
2015-03-11,510,18300,16
2015-03-11,90,1000000,16
2015-03-11,60,100000,15
2015-03-11,90,600000,16
2015-03-12,60,1700000,15
2015-03-12,60,700000,15
2015-03-12,90,1200000,16
2015-03-12,90,250000,16
2015-03-12,30,1200000,14
2015-03-12,90,1100000,16
2015-03-12,90,100000,16
2015-03-12,30,1000000,14
2015-03-12,60,750000,15
2015-03-13,60,1500000,15
2015-03-13,90,1100000,16
2015-03-13,90,1100000,16
2015-03-13,90,350000,16
2015-03-13,90,1400000,16
2015-03-13,570,32700,16
2015-03-13,30,1100000,14
2015-03-13,90,100000,16
2015-03-13,90,1000000,16
2015-03-13,120,500000,17
2015-03-14,90,1400000,16
2015-03-14,30,600000,14
2015-03-14,90,700000,16
2015-03-14,60,200000,15
2015-03-14,60,600000,15
2015-03-14,90,1000000,16
2015-03-14,90,1000000,16
2015-03-15,60,1600000,15
2015-03-15,90,900000,16
2015-03-15,30,1000000,14
2015-03-15,540,65300,16
2015-03-15,90,200000,16
2015-03-15,60,500000,15
2015-03-15,60,550000,15
2015-03-15,120,300000,17
2015-03-15,90,400000,16
2015-03-16,90,1600000,16
2015-03-16,30,400000,14
2015-03-16,60,1150000,15
2015-03-16,60,500000,15
2015-03-16,90,800000,16
2015-03-16,60,1600000,15
2015-03-16,60,130000,15
2015-03-16,90,600000,16
2015-03-16,60,1000000,15
2015-03-17,60,1500000,15
2015-03-17,90,1200000,16
2015-03-17,90,600000,16
2015-03-17,60,1500000,15
2015-03-17,60,410000,15
2015-03-17,90,20000,16
2015-03-17,60,1000000,15
2015-03-18,60,1500000,15
2015-03-18,90,500000,16
2015-03-18,90,1200000,16
2015-03-18,540,19200,16
2015-03-18,30,1000000,14
2015-03-18,90,200000,16
2015-03-18,60,1500000,15
2015-03-19,90,1200000,16
2015-03-19,120,550000,17
2015-03-19,90,1000000,16
2015-03-19,90,1000000,16
2015-03-19,30,1150000,14
2015-03-19,540,28900,16
2015-03-19,90,80000,16
2015-03-19,30,1000000,14
2015-03-19,90,700000,16
2015-03-20,90,1500000,16
2015-03-20,30,1300000,14
2015-03-20,90,1000000,16
2015-03-20,90,1200000,16
2015-03-20,30,1000000,14
2015-03-20,60,220000,15
2015-03-20,90,1000000,16
2015-03-20,90,700000,16
2015-03-21,90,1400000,16
2015-03-21,30,650000,14
2015-03-21,90,1000000,16
2015-03-21,60,400000,15
2015-03-21,90,1000000,16
2015-03-21,30,1000000,14
2015-03-21,90,800000,16
2015-03-21,150,15500,16
2015-03-21,90,1000000,16
2015-03-22,90,1500000,16
2015-03-22,30,500000,14
2015-03-22,60,1400000,15
2015-03-22,570,40300,16
2015-03-22,90,1000000,16
2015-03-22,30,1000000,14
2015-03-22,90,1200000,16
2015-03-23,90,1400000,16
2015-03-23,60,1000000,15
2015-03-23,60,1100000,15
2015-03-23,60,1400000,15
2015-03-23,90,1400000,16
2015-03-23,90,1000000,16
2015-03-24,90,1100000,16
2015-03-24,60,300000,15
2015-03-24,90,1100000,16
2015-03-24,90,250000,16
2015-03-24,90,100000,16
2015-03-24,90,200000,16
2015-03-24,90,800000,16
2015-03-24,90,1100000,16
2015-03-24,90,300000,16
2015-03-24,90,150000,16
2015-03-24,90,500000,16
2015-03-24,90,400000,16
2015-03-25,90,1200000,16
2015-03-25,540,65300,16
2015-03-25,90,200000,16
2015-03-25,30,1050000,14
2015-03-25,90,100000,16
2015-03-25,90,550000,16
2015-03-25,90,1200000,16
2015-03-25,60,30000,15
2015-03-25,570,20100,16
2015-03-25,30,750000,14
2015-03-26,90,1500000,16
2015-03-26,90,700000,16
2015-03-26,30,1000000,14
2015-03-26,60,150000,15
2015-03-26,30,1000000,14
2015-03-26,60,1200000,15
2015-03-26,60,50000,15
2015-03-26,90,1000000,16
2015-03-27,60,1200000,15
2015-03-27,90,700000,16
2015-03-27,30,1000000,14
2015-03-27,90,600000,16
2015-03-27,90,400000,16
2015-03-27,90,900000,16
2015-03-27,60,450000,15
2015-03-27,30,900000,14
2015-03-27,60,50000,15
2015-03-27,60,1000000,15
2015-03-28,60,1350000,15
2015-03-28,90,800000,16
2015-03-28,30,1500000,14
2015-03-28,30,1000000,14
2015-03-28,90,1000000,16
2015-03-28,60,1000000,15
2015-03-28,30,800000,14
2015-03-29,60,1200000,15
2015-03-29,90,500000,16
2015-03-29,30,1000000,14
2015-03-29,60,200000,15
2015-03-29,60,1000000,15
2015-03-29,30,1000000,14
2015-03-29,60,1000000,15
2015-03-29,30,830000,14
2015-03-30,60,1500000,15
2015-03-30,60,750000,15
2015-03-30,90,1200000,16
2015-03-30,60,150000,15
2015-03-30,60,360000,15
2015-03-30,30,1000000,14
2015-03-30,60,600000,15
2015-03-30,30,600000,14
2015-03-30,90,30000,16
2015-03-30,90,770000,16
2015-03-30,90,1000000,16
2015-03-31,60,1300000,15
2015-03-31,90,300000,16
2015-03-31,60,1200000,15
2015-03-31,90,300000,16
2015-03-31,30,450000,14
2015-03-31,60,1000000,15
2015-03-31,60,700000,15
2015-04-01,90,1000000,16
2015-04-01,90,800000,16
2015-04-01,30,1000000,14
2015-04-01,180,800000,18
2015-04-01,30,900000,14
2015-04-01,90,700000,16
2015-04-01,90,600000,16
2015-04-01,30,900000,14
2015-04-02,90,1500000,16
2015-04-02,180,800000,18
2015-04-02,30,1000000,14
2015-04-02,30,200000,14
2015-04-02,90,500000,16
2015-04-02,90,1200000,16
2015-04-02,90,100000,16
2015-04-02,180,600000,18
2015-04-02,90,350000,16
2015-04-03,90,1300000,16
2015-04-03,90,800000,16
2015-04-03,30,1000000,14
2015-04-03,90,300000,16
2015-04-03,90,1000000,16
2015-04-03,30,1000000,14
2015-04-03,90,1000000,16
2015-04-03,90,600000,16
2015-04-04,30,1100000,14
2015-04-04,60,800000,15
2015-04-04,30,1000000,14
2015-04-04,90,300000,16
2015-04-04,30,350000,14
2015-04-04,90,950000,16
2015-04-04,90,1050000,16
2015-04-04,60,800000,15
2015-04-04,30,1000000,14
2015-04-05,90,1400000,16
2015-04-05,30,1000000,14
2015-04-05,60,1000000,15
2015-04-05,90,250000,16
2015-04-05,60,200000,15
2015-04-05,30,800000,14
2015-04-05,60,1000000,15
2015-04-05,90,800000,16
2015-04-06,90,1000000,16
2015-04-06,90,400000,16
2015-04-06,60,1000000,15
2015-04-06,90,300000,16
2015-04-06,60,200000,15
2015-04-06,90,600000,16
2015-04-06,90,600000,16
2015-04-06,90,200000,16
2015-04-07,60,1500000,15
2015-04-07,90,800000,16
2015-04-07,30,1200000,14
2015-04-07,90,650000,16
2015-04-07,90,200000,16
2015-04-07,30,500000,14
2015-04-07,90,500000,16
2015-04-07,60,1000000,15
2015-04-07,90,350000,16
2015-04-08,90,1280000,16
2015-04-08,60,850000,15
2015-04-08,30,800000,14
2015-04-08,60,300000,15
2015-04-08,90,1200000,16
2015-04-08,90,1000000,16
2015-04-08,30,700000,14
2015-04-08,90,700000,16
2015-04-09,90,1200000,16
2015-04-09,90,700000,16
2015-04-09,60,1150000,15
2015-04-09,90,400000,16
2015-04-09,90,100000,16
2015-04-09,60,1000000,15
2015-04-09,60,60000,15
2015-04-09,60,1000000,15
2015-04-09,30,50000,14
2015-04-09,90,150000,16
2015-04-09,90,400000,16
2015-04-10,90,1100000,16
2015-04-10,120,400000,17
2015-04-10,60,860000,15
2015-04-10,60,750000,15
2015-04-10,90,300000,16
2015-04-10,90,900000,16
2015-04-10,90,1000000,16
2015-04-10,60,250000,15
2015-04-10,90,430000,16
2015-04-11,30,1200000,14
2015-04-11,90,900000,16
2015-04-11,60,100000,15
2015-04-11,90,600000,16
2015-04-11,90,400000,16
2015-04-12,30,1200000,14
2015-04-12,90,550000,16
2015-04-12,90,1000000,16
2015-04-12,60,500000,15
2015-04-12,120,300000,17
2015-04-13,30,1200000,14
2015-04-13,90,600000,16
2015-04-13,90,720000,16
2015-04-13,90,150000,16
2015-04-13,90,500000,16
2015-04-13,30,800000,14
2015-04-13,30,30000,14
2015-04-13,90,420000,16
2015-04-14,30,1200000,14
2015-04-14,90,700000,16
2015-04-14,60,800000,15
2015-04-14,90,200000,16
2015-04-14,30,1000000,14
2015-04-14,30,200000,14
2015-04-15,90,1200000,16
2015-04-15,60,750000,15
2015-04-15,30,1000000,14
2015-04-15,90,250000,16
2015-04-15,30,1000000,14
2015-04-16,90,1200000,16
2015-04-16,60,700000,15
2015-04-16,30,1080000,14
2015-04-16,60,400000,15
2015-04-16,30,1000000,14
2015-04-16,90,1200000,16
2015-04-16,30,20000,14
2015-04-16,120,500000,17
2015-04-17,90,1000000,16
2015-04-17,90,550000,16
2015-04-17,30,1000000,14
2015-04-17,60,200000,15
2015-04-17,90,370000,16
2015-04-17,30,600000,14
2015-04-18,60,1000000,15
2015-04-18,90,650000,16
2015-04-18,30,1000000,14
2015-04-18,60,200000,15
2015-04-18,60,700000,15
2015-04-19,30,1000000,14
2015-04-19,60,1000000,15
2015-04-19,60,1000000,15
2015-04-19,90,200000,16
2015-04-20,60,1000000,15
2015-04-20,60,200000,15
2015-04-20,90,1000000,16
2015-04-20,90,150000,16
2015-04-20,60,700000,15
2015-04-20,90,50000,16
2015-04-20,90,350000,16
2015-04-21,30,1000000,14
2015-04-21,90,700000,16
2015-04-21,30,650000,14
2015-04-21,90,500000,16
2015-04-21,90,1000000,16
2015-04-21,60,400000,15
2015-04-21,60,770000,15
2015-04-21,60,850000,15
2015-04-22,90,1100000,16
2015-04-22,60,200000,15
2015-04-22,60,1000000,15
2015-04-22,90,160000,16
2015-04-22,90,1000000,16
2015-04-22,60,700000,15
2015-04-22,60,550000,15
2015-04-23,90,1000000,16
2015-04-23,60,500000,15
2015-04-23,60,1000000,15
2015-04-23,60,170000,15
2015-04-23,90,800000,16
2015-04-23,60,850000,15
2015-04-23,60,120000,15
2015-04-23,90,330000,16
2015-04-24,60,900000,15
2015-04-24,90,800000,16
2015-04-24,90,500000,16
2015-04-24,90,500000,16
2015-04-24,90,600000,16
2015-04-25,60,1000000,15
2015-04-25,90,600000,16
2015-04-25,180,900000,18
2015-04-25,60,300000,15
2015-04-25,90,500000,16
2015-04-25,60,320000,15
2015-04-26,60,1300000,15
2015-04-26,90,850000,16
2015-04-26,60,400000,15
2015-04-26,180,500000,18
2015-04-26,90,600000,16
2015-04-26,60,200000,15
2015-04-26,90,550000,16
2015-04-27,30,1000000,14
2015-04-27,90,400000,16
2015-04-27,60,800000,15
2015-04-27,90,300000,16
2015-04-27,90,200000,16
2015-04-27,60,800000,15
2015-04-27,90,20000,16
2015-04-27,30,420000,14
2015-04-27,60,600000,15
2015-04-28,90,1500000,16
2015-04-28,60,850000,15
2015-04-28,60,300000,15
2015-04-28,90,300000,16
2015-04-28,90,1300000,16
2015-04-28,90,100000,16
2015-04-28,90,350000,16
